"Sens Factor =-0.421dB, AGain =18dB, SERNO: 7103798"
"Auto-generated 90-degree calibration file"
2731.084	0.3212
2765.082	0.3382
2799.504	0.3559
2834.354	0.3742
2869.638	0.3930
2905.362	0.4113
2941.530	0.4299
2978.148	0.4488
3015.222	0.4679
3052.758	0.4873
3090.761	0.5068
3129.237	0.5265
3168.192	0.5464
3207.632	0.5665
3247.563	0.5865
3287.991	0.6063
3328.923	0.6264
3370.364	0.6467
3412.320	0.6674
3454.799	0.6886
3497.807	0.7104
3541.351	0.7330
3585.436	0.7562
3630.070	0.7799
3675.260	0.8042
3721.012	0.8286
3767.334	0.8533
3814.233	0.8779
3861.715	0.9017
3909.789	0.9245
3958.460	0.9459
4007.738	0.9666
4057.630	0.9867
4108.142	1.0060
4159.283	1.0255
4211.061	1.0450
4263.483	1.0647
4316.559	1.0845
4370.294	1.1047
4424.699	1.1247
4479.781	1.1444
4535.548	1.1636
4592.010	1.1821
4649.175	1.2002
4707.051	1.2181
4765.648	1.2357
4824.975	1.2530
4885.039	1.2685
4945.852	1.2832
5007.421	1.2976
5069.757	1.3114
5132.870	1.3243
5196.768	1.3353
5261.460	1.3455
5326.959	1.3548
5393.273	1.3632
5460.413	1.3705
5528.388	1.3771
5597.209	1.3827
5666.887	1.3875
5737.433	1.3917
5808.857	1.3955
5881.169	1.3990
5954.383	1.4020
6028.507	1.4046
6103.555	1.4071
6179.536	1.4094
6256.464	1.4118
6334.349	1.4146
6413.204	1.4178
6493.040	1.4217
6573.870	1.4264
6655.706	1.4318
6738.562	1.4378
6822.448	1.4441
6907.379	1.4505
6993.367	1.4566
7080.426	1.4622
7168.568	1.4671
7257.808	1.4704
7348.158	1.4718
7439.633	1.4693
7532.248	1.4623
7626.015	1.4504
7720.949	1.4356
7817.065	1.4190
7914.377	1.4008
8012.901	1.3815
8112.652	1.3611
8213.645	1.3403
8315.894	1.3169
8419.416	1.2895
8524.228	1.2571
8630.343	1.2179
8737.780	1.1710
8846.555	1.1178
8956.683	1.0597
9068.182	0.9983
9181.069	0.9345
9295.362	0.8688
9411.078	0.8013
9528.233	0.7316
9646.849	0.6593
9766.939	0.5832
9888.525	0.5033
10011.625	0.4197
10136.257	0.3320
10262.440	0.2405
10390.195	0.1467
10519.540	0.0493
10650.495	-0.0513
10783.080	-0.1552
10917.316	-0.2622
11053.223	-0.3724
11190.821	-0.4860
11330.133	-0.6028
11471.179	-0.7230
11613.980	-0.8462
11758.561	-0.9725
11904.939	-1.1014
12053.141	-1.2315
12203.188	-1.3612
12355.102	-1.4888
12508.907	-1.6140
12664.627	-1.7368
12822.286	-1.8582
12981.907	-1.9791
13143.516	-2.1004
13307.136	-2.2231
13472.793	-2.3476
13640.512	-2.4733
13810.319	-2.5986
13982.240	-2.7224
14156.302	-2.8439
14332.529	-2.9610
14510.951	-3.0725
14691.595	-3.1791
14874.486	-3.2832
15059.655	-3.3863
15247.129	-3.4888
15436.937	-3.5907
15629.106	-3.6919
15823.669	-3.7924
16020.654	-3.8920
16220.091	-3.9903
16422.010	-4.0866
16626.443	-4.1807
16833.422	-4.2726
17042.977	-4.3623
17255.141	-4.4494
17469.945	-4.5332
17687.424	-4.6147
17907.609	-4.6953
18130.537	-4.7766
18356.240	-4.8583
18584.752	-4.9404
18816.107	-5.0231
19050.346	-5.1061
19287.498	-5.1888
19527.604	-5.2715
19770.697	-5.3541
20016.816	-5.4373
