"Sens Factor =-0.421dB, AGain =18dB, SERNO: 7103798"
1268.254	0.0511
1284.042	0.0572
1300.027	0.0637
1316.211	0.0704
1332.596	0.0774
1349.185	0.0846
1365.981	0.0919
1382.985	0.0992
1400.202	0.1066
1417.633	0.1141
1435.28	0.1216
1453.148	0.1294
1471.238	0.1376
1489.553	0.1461
1508.096	0.1550
1526.87	0.1644
1545.877	0.1741
1565.121	0.1840
1584.605	0.1941
1604.332	0.2044
1624.303	0.2146
1644.524	0.2246
1664.996	0.2343
1685.723	0.2437
1706.708	0.2530
1727.955	0.2620
1749.466	0.2710
1771.244	0.2799
1793.294	0.2886
1815.618	0.2972
1838.221	0.3058
1861.104	0.3143
1884.272	0.3229
1907.729	0.3316
1931.478	0.3406
1955.523	0.3499
1979.866	0.3595
2004.513	0.3695
2029.467	0.3797
2054.731	0.3901
2080.31	0.4006
2106.207	0.4110
2132.427	0.4214
2158.973	0.4317
2185.849	0.4421
2213.06	0.4527
2240.61	0.4632
2268.503	0.4740
2296.743	0.4851
2325.334	0.4971
2354.282	0.5102
2383.59	0.5249
2413.262	0.5409
2443.305	0.5581
2473.721	0.5762
2504.515	0.5952
2535.693	0.6149
2567.26	0.6354
2599.219	0.6567
2631.576	0.6788
2664.335	0.7018
2697.503	0.7260
2731.084	0.7513
2765.082	0.7776
2799.504	0.8047
2834.354	0.8325
2869.638	0.8609
2905.362	0.8896
2941.53	0.9188
2978.148	0.9484
3015.222	0.9784
3052.758	1.0088
3090.761	1.0396
3129.237	1.0708
3168.192	1.1023
3207.632	1.1342
3247.563	1.1664
3287.991	1.1989
3328.923	1.2318
3370.364	1.2651
3412.32	1.2989
3454.799	1.3334
3497.807	1.3688
3541.351	1.4051
3585.436	1.4422
3630.07	1.4800
3675.26	1.5185
3721.012	1.5574
3767.334	1.5967
3814.233	1.6361
3861.715	1.6752
3909.789	1.7135
3958.46	1.7507
4007.738	1.7874
4057.63	1.8237
4108.142	1.8601
4159.283	1.8969
4211.061	1.9340
4263.483	1.9715
4316.559	2.0093
4370.294	2.0475
4424.699	2.0858
4479.781	2.1240
4535.548	2.1619
4592.01	2.1996
4649.175	2.2373
4707.051	2.2750
4765.648	2.3127
4824.975	2.3504
4885.039	2.3880
4945.852	2.4254
5007.421	2.4627
5069.757	2.4997
5132.87	2.5363
5196.768	2.5723
5261.46	2.6078
5326.959	2.6427
5393.273	2.6770
5460.413	2.7107
5528.388	2.7440
5597.209	2.7767
5666.887	2.8090
5737.433	2.8409
5808.857	2.8724
5881.169	2.9038
5954.383	2.9351
6028.507	2.9663
6103.555	2.9978
6179.536	3.0295
6256.464	3.0617
6334.349	3.0946
6413.204	3.1283
6493.04	3.1631
6573.87	3.1992
6655.706	3.2364
6738.562	3.2746
6822.448	3.3135
6907.379	3.3527
6993.367	3.3920
7080.426	3.4313
7168.568	3.4702
7257.808	3.5078
7348.158	3.5430
7439.633	3.5747
7532.248	3.6023
7626.015	3.6255
7720.949	3.6454
7817.065	3.6634
7914.377	3.6802
8012.901	3.6963
8112.652	3.7118
8213.645	3.7262
8315.894	3.7384
8419.416	3.7470
8524.228	3.7510
8630.343	3.7486
8737.78	3.7387
8846.555	3.7228
8956.683	3.7026
9068.182	3.6795
9181.069	3.6545
9295.362	3.6280
9411.078	3.6001
9528.233	3.5706
9646.849	3.5390
9766.939	3.5049
9888.525	3.4678
10011.625	3.4274
10136.257	3.3835
10262.44	3.3361
10390.195	3.2855
10519.54	3.2319
10650.495	3.1756
10783.08	3.1165
10917.316	3.0547
11053.223	2.9900
11190.821	2.9225
11330.133	2.8523
11471.179	2.7794
11613.98	2.7035
11758.561	2.6250
11904.939	2.5445
12053.141	2.4634
12203.188	2.3832
12355.102	2.3051
12508.907	2.2300
12664.627	2.1580
12822.286	2.0880
12981.907	2.0187
13143.516	1.9492
13307.136	1.8789
13472.793	1.8076
13640.512	1.7356
13810.319	1.6640
13982.24	1.5943
14156.302	1.5277
14332.529	1.4661
14510.951	1.4106
14691.595	1.3598
14874.486	1.3122
15059.655	1.2663
15247.129	1.2217
15436.937	1.1778
15629.106	1.1348
15823.669	1.0931
16020.654	1.0531
16220.091	1.0151
16422.01	0.9795
16626.443	0.9467
16833.422	0.9169
17042.977	0.8901
17255.141	0.8666
17469.945	0.8468
17687.424	0.8301
17907.609	0.8150
18130.537	0.8001
18356.24	0.7853
18584.752	0.7706
18816.107	0.7562
19050.346	0.7423
19287.498	0.7295
19527.604	0.7178
19770.697	0.7071
20016.816	0.6967

